Date_Time,Date,Tweets
2019-03-19 09:34:58,2019-03-19,"BREAKING POLL: NO DEAL is better than #Brexit delay 

$spy $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $dia… https://t.co/RMFsIWnMha"
2019-03-19 09:45:21,2019-03-19,"PREPARE FOR NO DEAL #BREXIT 

https://t.co/EygBrPSTXq

$spy $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $dia… https://t.co/ZTts82gWKs"
2019-03-19 09:45:21,2019-03-19,"PREPARE FOR NO DEAL #BREXIT 

https://t.co/EygBrPSTXq

$spy $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $dia… https://t.co/ZTts82gWKs"
2019-03-19 10:01:02,2019-03-19,"$AMZN $MSFT:

Tech billionaire Mark Cuban: ‘If I were to start a business today,’ here’s what it would be:

https://t.co/UiJL88xMb6"
2019-03-19 10:01:02,2019-03-19,"$AMZN $MSFT:

Tech billionaire Mark Cuban: ‘If I were to start a business today,’ here’s what it would be:

https://t.co/UiJL88xMb6"
2019-03-19 10:05:08,2019-03-19,most active stocks on Monday - $ACB $NIO $GE $BAC $DERM $HBAN $VALE $AMD $FB $COTY $F $ATOS $WP $SNAP $AAPL $PBR… https://t.co/HJYamvsZIM
2019-03-19 10:05:08,2019-03-19,most active stocks on Monday - $ACB $NIO $GE $BAC $DERM $HBAN $VALE $AMD $FB $COTY $F $ATOS $WP $SNAP $AAPL $PBR… https://t.co/HJYamvsZIM
2019-03-19 10:06:00,2019-03-19,"BREAKING: *GERMAN ECONOMIC COUNCIL CUTS 2019 GDP FORECAST TO 0.8% VS 1.5%  #EURUSD #GBPUSD $DXY

$spy $aapl $fb… https://t.co/RJ2oN6uhWL"
2019-03-19 10:06:00,2019-03-19,"BREAKING: *GERMAN ECONOMIC COUNCIL CUTS 2019 GDP FORECAST TO 0.8% VS 1.5%  #EURUSD #GBPUSD $DXY

$spy $aapl $fb… https://t.co/RJ2oN6uhWL"
2019-03-19 10:15:57,2019-03-19,High-return trading strategies available at Profectus Systems $AAPL $TSLA $VIX $SPY $SPX $UVXY $VXX $XIV $MSFT $AMZN $FB $INTC $GOOGL $T $VZ
2019-03-19 10:15:57,2019-03-19,High-return trading strategies available at Profectus Systems $AAPL $TSLA $VIX $SPY $SPX $UVXY $VXX $XIV $MSFT $AMZN $FB $INTC $GOOGL $T $VZ
2019-03-19 11:04:21,2019-03-19,Microsoft Corp $MSFT Position Held by Telemus Capital Llc https://t.co/UMZIXTdjj2
2019-03-19 11:04:21,2019-03-19,Microsoft Corp $MSFT Position Held by Telemus Capital Llc https://t.co/UMZIXTdjj2
2019-03-19 11:04:37,2019-03-19,Telemus Capital LLC Has Raised Its Stake in Microsoft Corp $MSFT as Stock Value Rose  https://t.co/dJZiNEEBhC
2019-03-19 11:04:37,2019-03-19,Telemus Capital LLC Has Raised Its Stake in Microsoft Corp $MSFT as Stock Value Rose  https://t.co/dJZiNEEBhC
2019-03-19 11:17:55,2019-03-19,Good morning.  Our $aapl $msft calls start the morning with a bang
2019-03-19 11:17:55,2019-03-19,Good morning.  Our $aapl $msft calls start the morning with a bang
2019-03-19 11:18:06,2019-03-19,"$MSFT $SNE:

Wall Street Breakfast: Google Takes On The Video Game Industry:

https://t.co/BfTDKNW6tT"
2019-03-19 11:18:06,2019-03-19,"$MSFT $SNE:

Wall Street Breakfast: Google Takes On The Video Game Industry:

https://t.co/BfTDKNW6tT"
2019-03-19 11:21:37,2019-03-19,"Sector updates: Banks, Tech, Communication Services &amp; Property operators (REITs)...
$KBE $XLK $MSFT $FB $XLC $VNQ… https://t.co/UN5rJKQfRc"
2019-03-19 11:21:37,2019-03-19,"Sector updates: Banks, Tech, Communication Services &amp; Property operators (REITs)...
$KBE $XLK $MSFT $FB $XLC $VNQ… https://t.co/UN5rJKQfRc"
2019-03-19 11:33:02,2019-03-19,"$AMZN $MSFT $WMT $JSAIY:

Here’s Why Walmart (WMT) is Likely to Keep Its Solid Show On:

https://t.co/FkYjZ7r7X8"
2019-03-19 11:33:02,2019-03-19,"$AMZN $MSFT $WMT $JSAIY:

Here’s Why Walmart (WMT) is Likely to Keep Its Solid Show On:

https://t.co/FkYjZ7r7X8"
2019-03-19 11:38:06,2019-03-19,"$WMT $MSFT:

AI-Powered, Self-Driving Robots Are Taking On a Bigger Role at …:

https://t.co/61j8j2pPRa"
2019-03-19 11:38:06,2019-03-19,"$WMT $MSFT:

AI-Powered, Self-Driving Robots Are Taking On a Bigger Role at …:

https://t.co/61j8j2pPRa"
2019-03-19 11:41:29,2019-03-19,$SNAP remains largest holding - Accumulated recent mths. Bears clueless missing boat; clearly not users/seeing we s… https://t.co/1WxrwAPG72
2019-03-19 11:41:29,2019-03-19,$SNAP remains largest holding - Accumulated recent mths. Bears clueless missing boat; clearly not users/seeing we s… https://t.co/1WxrwAPG72
2019-03-19 11:45:01,2019-03-19,"__ $VRRB DID YOU MISS $WMT 1970, $MSFT 1986, $GOOG 2004, $CRM 2004 $NFLX 2002 WELL IT'S TIME TO BREAK THAT TREND… https://t.co/HhZJqbu8Ux"
2019-03-19 11:45:01,2019-03-19,"__ $VRRB DID YOU MISS $WMT 1970, $MSFT 1986, $GOOG 2004, $CRM 2004 $NFLX 2002 WELL IT'S TIME TO BREAK THAT TREND… https://t.co/HhZJqbu8Ux"
2019-03-19 11:51:10,2019-03-19,It's Looking Like $BA Committed Fraud By Giving a Corrupted FAA a Bad # To Get A Certification To Avoid Needed Pilo… https://t.co/IUxrMpxbSW
2019-03-19 11:51:10,2019-03-19,It's Looking Like $BA Committed Fraud By Giving a Corrupted FAA a Bad # To Get A Certification To Avoid Needed Pilo… https://t.co/IUxrMpxbSW
2019-03-19 12:05:07,2019-03-19,"We Call For a Criminal Investigation Of #Boeing For  Constructive Manslaughter Due To Fraud! 
$aapl $amzn $agn $luv… https://t.co/Tci0RxRe6b"
2019-03-19 12:05:07,2019-03-19,"We Call For a Criminal Investigation Of #Boeing For  Constructive Manslaughter Due To Fraud! 
$aapl $amzn $agn $luv… https://t.co/Tci0RxRe6b"
2019-03-19 12:12:38,2019-03-19,"29 new all-time closing highs in $SPX yesterday, including $MSFT, $AVGO, &amp; $NKE. $CSCO had highest close since Sep… https://t.co/NTYKp8Q4h3"
2019-03-19 12:12:38,2019-03-19,"29 new all-time closing highs in $SPX yesterday, including $MSFT, $AVGO, &amp; $NKE. $CSCO had highest close since Sep… https://t.co/NTYKp8Q4h3"
2019-03-19 12:12:43,2019-03-19,$COTY $BAC $ESV $WSM $QEP $CELG $FB $PBR $PG $AMAT $INTC $AAPL $OPK $GE $MSFT $CVS $DBX $ADNT $GOLD Largest PUT OI… https://t.co/NoGYCogiXL
2019-03-19 12:12:43,2019-03-19,$COTY $BAC $ESV $WSM $QEP $CELG $FB $PBR $PG $AMAT $INTC $AAPL $OPK $GE $MSFT $CVS $DBX $ADNT $GOLD Largest PUT OI… https://t.co/NoGYCogiXL
2019-03-19 12:15:43,2019-03-19,Rnc Capital Management Boosted Microsoft $MSFT Holding By $1.17 Million; 5 Bullish Analysts Covering Leidos Holding… https://t.co/OeDMgjQE3e
2019-03-19 12:15:43,2019-03-19,Rnc Capital Management Boosted Microsoft $MSFT Holding By $1.17 Million; 5 Bullish Analysts Covering Leidos Holding… https://t.co/OeDMgjQE3e
2019-03-19 12:16:33,2019-03-19,"https://t.co/dxw85WaGys

@frontpagestocks @JediJazz22 @jctb1 @realPapaStocks @aheadsupotc @otctalk $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN"
2019-03-19 12:16:33,2019-03-19,"https://t.co/dxw85WaGys

@frontpagestocks @JediJazz22 @jctb1 @realPapaStocks @aheadsupotc @otctalk $ORCL $FB $MSFT $TWTR $ADBE $AMFE $AMRN"
2019-03-19 12:18:41,2019-03-19,$googl $ntdoy $msft https://t.co/WjbirRf1LR
2019-03-19 12:18:41,2019-03-19,$googl $ntdoy $msft https://t.co/WjbirRf1LR
2019-03-19 12:18:48,2019-03-19,#estate asset watch - some premarket moves up/down - up: $MIK $BBT $AR $SM $WLL $DPZ $IVZ $HDS $SCCO  - down: $SO… https://t.co/unZzgBliiB
2019-03-19 12:18:48,2019-03-19,#estate asset watch - some premarket moves up/down - up: $MIK $BBT $AR $SM $WLL $DPZ $IVZ $HDS $SCCO  - down: $SO… https://t.co/unZzgBliiB
2019-03-19 12:20:17,2019-03-19,"$MSFT 

First alert was at .25 

Table pounding ________ https://t.co/7uiPTEM8nf"
2019-03-19 12:20:17,2019-03-19,"$MSFT 

First alert was at .25 

Table pounding ________ https://t.co/7uiPTEM8nf"
2019-03-19 12:24:10,2019-03-19,Shareholder Segall Bryant &amp; Hamill LLC Increased Microsoft Corp $MSFT Stake https://t.co/QzND6I3Vmi
2019-03-19 12:24:10,2019-03-19,Shareholder Segall Bryant &amp; Hamill LLC Increased Microsoft Corp $MSFT Stake https://t.co/QzND6I3Vmi
2019-03-19 12:25:01,2019-03-19,"Dow Jones Futures: Microsoft, Apple, Amazon Drive Stock Market; 2 IPOs Rise Overnight

$MSFT $AAPL $TLRY $AMZN… https://t.co/Wx3eNudG5A"
2019-03-19 12:25:01,2019-03-19,"Dow Jones Futures: Microsoft, Apple, Amazon Drive Stock Market; 2 IPOs Rise Overnight

$MSFT $AAPL $TLRY $AMZN… https://t.co/Wx3eNudG5A"
2019-03-19 12:37:01,2019-03-19,"GET EYES ON THIS TODAY! 
$VRRB to take ticker $VERB on #NASDAQ HUGE momentum. 
__ No convertible debt 
__ 545k curren… https://t.co/v45CIwfMBV"
2019-03-19 12:37:01,2019-03-19,"GET EYES ON THIS TODAY! 
$VRRB to take ticker $VERB on #NASDAQ HUGE momentum. 
__ No convertible debt 
__ 545k curren… https://t.co/v45CIwfMBV"
2019-03-19 12:37:17,2019-03-19,"American Trust Investment Advisors Has Cut Microsoft $MSFT Position By $654,480; Caledonia Private Investments Pty… https://t.co/7RXdMPh9du"
2019-03-19 12:37:17,2019-03-19,"American Trust Investment Advisors Has Cut Microsoft $MSFT Position By $654,480; Caledonia Private Investments Pty… https://t.co/7RXdMPh9du"
2019-03-19 12:37:59,2019-03-19,"Daily Watch list is now out! GLTA!
$STNE $TVIX $BPTH $MSFT $NVDA $TSLA $TLRY  
$TYHT $CLRB $ALT $KGJI $HSGX $AQB… https://t.co/cqfj56Teqw"
2019-03-19 12:37:59,2019-03-19,"Daily Watch list is now out! GLTA!
$STNE $TVIX $BPTH $MSFT $NVDA $TSLA $TLRY  
$TYHT $CLRB $ALT $KGJI $HSGX $AQB… https://t.co/cqfj56Teqw"
2019-03-19 12:41:52,2019-03-19,"$FUSZD WILL BE trading on the #NASDAQ AS $VERB! #CNBC ticker tape. WHY DON'T YOU HAVE ANY SHARE? 
_BIG HAPPENING VE… https://t.co/EDr53LhpKg"
2019-03-19 12:41:52,2019-03-19,"$FUSZD WILL BE trading on the #NASDAQ AS $VERB! #CNBC ticker tape. WHY DON'T YOU HAVE ANY SHARE? 
_BIG HAPPENING VE… https://t.co/EDr53LhpKg"
2019-03-19 12:47:34,2019-03-19,"Howard Capital Management Decreased Microsoft $MSFT Stake By $452,884; Amag Pharmaceuticals $AMAG's Sentiment Is 1.… https://t.co/PpH7Iqv1Al"
2019-03-19 12:47:34,2019-03-19,"Howard Capital Management Decreased Microsoft $MSFT Stake By $452,884; Amag Pharmaceuticals $AMAG's Sentiment Is 1.… https://t.co/PpH7Iqv1Al"
2019-03-19 12:52:43,2019-03-19,"Results of #LTW and #TechXLR8 insights surveys are live (most in demand tech employees):

AI/Machine Learning = 40.… https://t.co/Wfk1kzqwyg"
2019-03-19 12:52:43,2019-03-19,"Results of #LTW and #TechXLR8 insights surveys are live (most in demand tech employees):

AI/Machine Learning = 40.… https://t.co/Wfk1kzqwyg"
2019-03-19 12:53:31,2019-03-19,"$DRIO Conference Call News...

DarioHealth to Host Fourth Quarter and Year End 2018 Conference Call March 25, 2019… https://t.co/WBQyrQaeLD"
2019-03-19 12:53:31,2019-03-19,"$DRIO Conference Call News...

DarioHealth to Host Fourth Quarter and Year End 2018 Conference Call March 25, 2019… https://t.co/WBQyrQaeLD"
2019-03-19 12:53:56,2019-03-19,"$RDS.B $RDS.A $AMZN $NVS $JPM $WFC $BAC $V $GOOGL $XOM $AAPL $INTC $UNH $MSFT $FB $MA $VZ $WMT $PG $BABA

Major New… https://t.co/xAdAOB5Uh4"
2019-03-19 12:53:56,2019-03-19,"$RDS.B $RDS.A $AMZN $NVS $JPM $WFC $BAC $V $GOOGL $XOM $AAPL $INTC $UNH $MSFT $FB $MA $VZ $WMT $PG $BABA

Major New… https://t.co/xAdAOB5Uh4"
2019-03-19 12:58:11,2019-03-19,"$RTON March 14 News

https://t.co/X4IsSId57I

Right On Brands (RTON) To Open ENDO Wellness Center’s Corporate Showc… https://t.co/dMVSQ8U8n7"
2019-03-19 12:58:11,2019-03-19,"$RTON March 14 News

https://t.co/X4IsSId57I

Right On Brands (RTON) To Open ENDO Wellness Center’s Corporate Showc… https://t.co/dMVSQ8U8n7"
2019-03-19 12:58:59,2019-03-19,"Wellcome Trust LTD Decreased Microsoft $MSFT Holding By $47.47 Million; Last Week Magellan Midstream Partners, L.P.… https://t.co/qpcevLapT2"
2019-03-19 12:58:59,2019-03-19,"Wellcome Trust LTD Decreased Microsoft $MSFT Holding By $47.47 Million; Last Week Magellan Midstream Partners, L.P.… https://t.co/qpcevLapT2"
2019-03-19 12:59:49,2019-03-19,"GOOD DAY TRADERS!!!

WL 3/19/19:

$AAPL
$MSFT
$FB
$BA

$SPY
$QQQ

-Identify the setup.
-Be patient for it to trigge… https://t.co/WQyqvHqg7m"
2019-03-19 12:59:49,2019-03-19,"GOOD DAY TRADERS!!!

WL 3/19/19:

$AAPL
$MSFT
$FB
$BA

$SPY
$QQQ

-Identify the setup.
-Be patient for it to trigge… https://t.co/WQyqvHqg7m"
2019-03-19 13:02:25,2019-03-19,"$GTEH News

GenTech Holdings, Inc. Announces its Entry into the Billion Dollar Hemp Sector

https://t.co/dV5BJJOlZx… https://t.co/NWbt1ALlTN"
2019-03-19 13:02:25,2019-03-19,"$GTEH News

GenTech Holdings, Inc. Announces its Entry into the Billion Dollar Hemp Sector

https://t.co/dV5BJJOlZx… https://t.co/NWbt1ALlTN"
2019-03-19 13:03:05,2019-03-19,"$ZNGA $SNE $MSFT $GS $TTWO:

3 Video Game Stocks With Superb Growth Potential:

https://t.co/16o1V0wROK"
2019-03-19 13:03:05,2019-03-19,"$ZNGA $SNE $MSFT $GS $TTWO:

3 Video Game Stocks With Superb Growth Potential:

https://t.co/16o1V0wROK"
2019-03-19 13:03:24,2019-03-19,"#Boeing Clawback Policy! If $BA Committed Fraud In The MAX Certification Process,They'll Be Some Clawback! 
$aapl… https://t.co/rqWOxMWiL0"
2019-03-19 13:03:24,2019-03-19,"#Boeing Clawback Policy! If $BA Committed Fraud In The MAX Certification Process,They'll Be Some Clawback! 
$aapl… https://t.co/rqWOxMWiL0"
2019-03-19 13:07:23,2019-03-19,Azure Data Studio: An Open-Source GUI Editor for Postgres   https://t.co/9iP58brlEy  #PostgreSQL   #Postgres… https://t.co/ZcgFQDT3T1
2019-03-19 13:07:23,2019-03-19,Azure Data Studio: An Open-Source GUI Editor for Postgres   https://t.co/9iP58brlEy  #PostgreSQL   #Postgres… https://t.co/ZcgFQDT3T1
2019-03-19 13:09:33,2019-03-19,"$BIXT

Bioxytran, Inc. Engages Resources Unlimited NW, LLC. for Strategic Investor Relations… https://t.co/XA2KwmX2j6"
2019-03-19 13:09:33,2019-03-19,"$BIXT

Bioxytran, Inc. Engages Resources Unlimited NW, LLC. for Strategic Investor Relations… https://t.co/XA2KwmX2j6"
2019-03-19 13:18:10,2019-03-19,Troy Asset Management LTD Has Upped Emerson Electric Co $EMR Position; Sachem Head Capital Management LP Lifted Mic… https://t.co/cYfjZXqANx
2019-03-19 13:18:10,2019-03-19,Troy Asset Management LTD Has Upped Emerson Electric Co $EMR Position; Sachem Head Capital Management LP Lifted Mic… https://t.co/cYfjZXqANx
2019-03-19 13:18:26,2019-03-19,"__ $VRRB TRADED AT $45.00 WITHOUT NEARLY THE VALUE THAT IT HAS ADDED SINCE THEN
__PARTNERSHIPS SUCH AS @Microsoft… https://t.co/vCX7BD79Pg"
2019-03-19 13:18:26,2019-03-19,"__ $VRRB TRADED AT $45.00 WITHOUT NEARLY THE VALUE THAT IT HAS ADDED SINCE THEN
__PARTNERSHIPS SUCH AS @Microsoft… https://t.co/vCX7BD79Pg"
2019-03-19 13:22:58,2019-03-19,$MSFT https://t.co/VYCSGNM30U
2019-03-19 13:22:58,2019-03-19,$MSFT https://t.co/VYCSGNM30U
2019-03-19 13:25:07,2019-03-19,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/vhmG1wBR94? Winning… https://t.co/HqouOk3bhY"
2019-03-19 13:25:07,2019-03-19,"With past performance like this, how can you not sign up for a Free 7-day trial to https://t.co/vhmG1wBR94? Winning… https://t.co/HqouOk3bhY"
2019-03-19 13:26:43,2019-03-19,"Good morning everyone!! Please check out @SwingingForward Watchlist made today at 7:47am, Maris Gameplan, the morni… https://t.co/yJP4hRmXDl"
2019-03-19 13:26:43,2019-03-19,"Good morning everyone!! Please check out @SwingingForward Watchlist made today at 7:47am, Maris Gameplan, the morni… https://t.co/yJP4hRmXDl"
2019-03-19 13:28:17,2019-03-19,Posting a few Dow 30 member charts here from our Chart Scanner tool.  First one is Microsoft $MSFT which has broken… https://t.co/xxywtUhfC6
2019-03-19 13:28:17,2019-03-19,Posting a few Dow 30 member charts here from our Chart Scanner tool.  First one is Microsoft $MSFT which has broken… https://t.co/xxywtUhfC6
2019-03-19 13:33:04,2019-03-19,"In early-morning options action, equity names among the top 10 most actives include: $AAPL, $AMD, $NVDA, $AMZN,… https://t.co/QjrsWt5T3r"
2019-03-19 13:33:04,2019-03-19,"In early-morning options action, equity names among the top 10 most actives include: $AAPL, $AMD, $NVDA, $AMZN,… https://t.co/QjrsWt5T3r"
2019-03-19 13:34:24,2019-03-19,"Most tech gurus in recent  years predicted  the death of Microsoft  $MSFT and called it a dinosaur... 

Well ...it… https://t.co/17LlT9zycs"
2019-03-19 13:34:24,2019-03-19,"Most tech gurus in recent  years predicted  the death of Microsoft  $MSFT and called it a dinosaur... 

Well ...it… https://t.co/17LlT9zycs"
2019-03-19 13:39:23,2019-03-19,New 52 Week High today: $REXR $EVBG $ERIC $CHL $AZO $MSFT $ZTS $BLL $TEUM $CZZ $THS $BAM $PCMI $FLT $CSCO $FDS… https://t.co/GzXYpMov0j
2019-03-19 13:39:23,2019-03-19,New 52 Week High today: $REXR $EVBG $ERIC $CHL $AZO $MSFT $ZTS $BLL $TEUM $CZZ $THS $BAM $PCMI $FLT $CSCO $FDS… https://t.co/GzXYpMov0j
2019-03-19 13:44:44,2019-03-19,"Just fun watching this race.

Win: $MSFT
Place: $AAPL
Show: $AMZN

Chart:
https://t.co/21CWcjpoQe

Live Dashboard W… https://t.co/rfSgqGCHXz"
2019-03-19 13:44:44,2019-03-19,"Just fun watching this race.

Win: $MSFT
Place: $AAPL
Show: $AMZN

Chart:
https://t.co/21CWcjpoQe

Live Dashboard W… https://t.co/rfSgqGCHXz"
2019-03-19 13:47:59,2019-03-19,$MSFT Ring the bell pu**y it hit the 117.70 target. Using a line from the movie Old School with Will Ferrell.
2019-03-19 13:47:59,2019-03-19,$MSFT Ring the bell pu**y it hit the 117.70 target. Using a line from the movie Old School with Will Ferrell.
2019-03-19 13:50:27,2019-03-19,"$DIA 52-week highs for Dow components $CSCO, $MSFT and $NKE (ahead of earnings this week)"
2019-03-19 13:50:27,2019-03-19,"$DIA 52-week highs for Dow components $CSCO, $MSFT and $NKE (ahead of earnings this week)"
2019-03-19 13:51:53,2019-03-19,"$SURG CEO VISION Surge Holdings, Inc. (SURG) @surgeholdings 
https://t.co/c0pylGfbmb 
$ORCL $FB $MSFT $TWTR $ADBE… https://t.co/SJF6SVGaxd"
2019-03-19 13:51:53,2019-03-19,"$SURG CEO VISION Surge Holdings, Inc. (SURG) @surgeholdings 
https://t.co/c0pylGfbmb 
$ORCL $FB $MSFT $TWTR $ADBE… https://t.co/SJF6SVGaxd"
2019-03-19 13:52:44,2019-03-19,"$DXY BULLISH (for now)
- DAILY 50MA Bounce
- WEEKLY Golden Cross Forming
- MONTHLY Golden Cross + 50MA Bounce

$spy… https://t.co/dkcnOFIMcI"
2019-03-19 13:52:44,2019-03-19,"$DXY BULLISH (for now)
- DAILY 50MA Bounce
- WEEKLY Golden Cross Forming
- MONTHLY Golden Cross + 50MA Bounce

$spy… https://t.co/dkcnOFIMcI"
2019-03-19 13:55:27,2019-03-19,"Where Was Marketwatch's ADJ. EPS Crusader Francine McKenna?
$aapl $amzn $agn $luv $ual $dal $ibm $msft $ko $pep… https://t.co/akLWwFwevd"
2019-03-19 13:55:27,2019-03-19,"Where Was Marketwatch's ADJ. EPS Crusader Francine McKenna?
$aapl $amzn $agn $luv $ual $dal $ibm $msft $ko $pep… https://t.co/akLWwFwevd"
2019-03-19 13:56:13,2019-03-19,$MSFT PT 123.00 https://t.co/PckifgR8Nb
2019-03-19 13:56:13,2019-03-19,$MSFT PT 123.00 https://t.co/PckifgR8Nb
2019-03-19 13:57:41,2019-03-19,"$DXY 33 YEAR CHART SAYS 100+
A ""UNIQUE"" PATTERN

$spy $spx $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $qqq… https://t.co/n5kOBMGRe2"
2019-03-19 13:57:41,2019-03-19,"$DXY 33 YEAR CHART SAYS 100+
A ""UNIQUE"" PATTERN

$spy $spx $aapl $fb $tsla $c $amzn $nflx $googl $dia $indu $qqq… https://t.co/n5kOBMGRe2"
2019-03-19 13:59:22,2019-03-19,"Like discussed on @HalftimeReport yesterday it is the broad market participation that stands out, from XLF ( $GS ,… https://t.co/qXYtFcUzBN"
2019-03-19 13:59:22,2019-03-19,"Like discussed on @HalftimeReport yesterday it is the broad market participation that stands out, from XLF ( $GS ,… https://t.co/qXYtFcUzBN"
2019-03-19 14:00:00,2019-03-19,"A beta-tester’s review of $GOOG Google’s new __ game streaming service to be announced at #GDC2019 via @137pm

$MSFT… https://t.co/Gq01bJ0pQo"
2019-03-19 14:00:00,2019-03-19,"A beta-tester’s review of $GOOG Google’s new __ game streaming service to be announced at #GDC2019 via @137pm

$MSFT… https://t.co/Gq01bJ0pQo"
2019-03-19 14:02:25,2019-03-19,$MSFT weekly chart making an All Time High as Windows 7 support ends in January 2020. https://t.co/GHNFwhjCdb
2019-03-19 14:02:25,2019-03-19,$MSFT weekly chart making an All Time High as Windows 7 support ends in January 2020. https://t.co/GHNFwhjCdb
2019-03-19 14:19:02,2019-03-19,$MSFT getting closer to upside DeMark Sequential Countdown on day 10 of 13 while there is a Combo 13 today  cc @TheChartress
2019-03-19 14:19:02,2019-03-19,$MSFT getting closer to upside DeMark Sequential Countdown on day 10 of 13 while there is a Combo 13 today  cc @TheChartress
2019-03-19 14:22:25,2019-03-19,$AAPL and $MSFT taken us higher and will take us lower when they decide to correct
2019-03-19 14:22:25,2019-03-19,$AAPL and $MSFT taken us higher and will take us lower when they decide to correct
2019-03-19 14:23:01,2019-03-19,BOT 100 $MSFT @ 118
2019-03-19 14:23:01,2019-03-19,BOT 100 $MSFT @ 118
2019-03-19 14:26:48,2019-03-19,"$DXY BULLISH (for now)
- DAILY 50MA Bounce
- WEEKLY Golden Cross Forming
- MONTHLY Golden Cross + 50MA Bounce

$spy… https://t.co/fGttWT9eux"
2019-03-19 14:26:48,2019-03-19,"$DXY BULLISH (for now)
- DAILY 50MA Bounce
- WEEKLY Golden Cross Forming
- MONTHLY Golden Cross + 50MA Bounce

$spy… https://t.co/fGttWT9eux"
2019-03-19 14:29:00,2019-03-19,"Big Tech and the 200-day moving average: $AMZN back above, $AAPL very close, $GOOGL above for 10+ days, $MSFT broke… https://t.co/lLShYCyk2h"
2019-03-19 14:29:00,2019-03-19,"Big Tech and the 200-day moving average: $AMZN back above, $AAPL very close, $GOOGL above for 10+ days, $MSFT broke… https://t.co/lLShYCyk2h"
2019-03-19 14:29:04,2019-03-19,"$VRRB #NASDAQ ANY DAY!!! WATCH WHAT COMES NEXT...GET READY!!
__BIGGEST TECH DISRUPTOR  IN YEARS 
__FLOAT ONLY 6M---TH… https://t.co/IlNBGv2gLi"
2019-03-19 14:29:04,2019-03-19,"$VRRB #NASDAQ ANY DAY!!! WATCH WHAT COMES NEXT...GET READY!!
__BIGGEST TECH DISRUPTOR  IN YEARS 
__FLOAT ONLY 6M---TH… https://t.co/IlNBGv2gLi"
2019-03-19 14:32:00,2019-03-19,$MSFT $GOOGL Cisco Is Using AI to Make Conference Calls More Productive via https://t.co/dU2ohMsCEH
2019-03-19 14:32:00,2019-03-19,$MSFT $GOOGL Cisco Is Using AI to Make Conference Calls More Productive via https://t.co/dU2ohMsCEH
2019-03-19 14:33:04,2019-03-19,"$AMZN $GOOGL $SNE $MSFT:

Google is Set to Unveil Cost Effective Game Streaming Service:

https://t.co/17VteBp3TZ"
2019-03-19 14:33:04,2019-03-19,"$AMZN $GOOGL $SNE $MSFT:

Google is Set to Unveil Cost Effective Game Streaming Service:

https://t.co/17VteBp3TZ"
2019-03-19 14:34:47,2019-03-19,$MSFT https://t.co/S66bnkBfd0
2019-03-19 14:34:47,2019-03-19,$MSFT https://t.co/S66bnkBfd0
2019-03-19 14:35:43,2019-03-19,$MSFT similar situation.
2019-03-19 14:35:43,2019-03-19,$MSFT similar situation.
2019-03-19 14:42:47,2019-03-19,"#AI-Powered, #SelfDriving #Robots Are Taking On a Bigger Role at #Walmart Stores @themotleyfool #stocks $WMT $MSFT https://t.co/rCWlg1LX35"
2019-03-19 14:42:47,2019-03-19,"#AI-Powered, #SelfDriving #Robots Are Taking On a Bigger Role at #Walmart Stores @themotleyfool #stocks $WMT $MSFT https://t.co/rCWlg1LX35"
2019-03-19 14:50:08,2019-03-19,New highs $ORCL $CSCO $MSFT. What's old is new again.
2019-03-19 14:50:08,2019-03-19,New highs $ORCL $CSCO $MSFT. What's old is new again.
2019-03-19 14:50:51,2019-03-19,NIO Inc. NYSE $NIO Named The Fast Company's Annual List Of The World's Most Innovative Companies for 2019… https://t.co/O34LVOJbpJ
2019-03-19 14:50:51,2019-03-19,NIO Inc. NYSE $NIO Named The Fast Company's Annual List Of The World's Most Innovative Companies for 2019… https://t.co/O34LVOJbpJ
2019-03-19 14:51:34,2019-03-19,$MSFT down down down
2019-03-19 14:51:34,2019-03-19,$MSFT down down down
2019-03-19 14:54:33,2019-03-19,Nvidia seen taking 'page out Intel's strategy' with GPU ecosystem expansion $NVDA $MLNX $INTC $MSFT $TCEHY $KKR… https://t.co/axz997JGdp
2019-03-19 14:54:33,2019-03-19,Nvidia seen taking 'page out Intel's strategy' with GPU ecosystem expansion $NVDA $MLNX $INTC $MSFT $TCEHY $KKR… https://t.co/axz997JGdp
2019-03-19 14:55:22,2019-03-19,This cloud software DOUBLES sales reps selling time and is under 10 cents. $SMSI $TTWO $MTBC $MOMO $MYSZ $NTNX $AMD… https://t.co/9TStvOxiRC
2019-03-19 14:55:22,2019-03-19,This cloud software DOUBLES sales reps selling time and is under 10 cents. $SMSI $TTWO $MTBC $MOMO $MYSZ $NTNX $AMD… https://t.co/9TStvOxiRC
2019-03-19 14:58:27,2019-03-19,"$MSFT put sweep

2887 April(18) 120 puts bought for $3.45. $996K premium paid"
2019-03-19 14:58:27,2019-03-19,"$MSFT put sweep

2887 April(18) 120 puts bought for $3.45. $996K premium paid"
2019-03-19 14:59:32,2019-03-19,$MSFT considering April 5 115 Puts  #OptionsTrading
2019-03-19 14:59:32,2019-03-19,$MSFT considering April 5 115 Puts  #OptionsTrading
